title,price,image
"HP Gaming Victus 15 Mica Silver Ryzen 5 7535HS (6 ядер/12 потоков, up to 4.55Ghz), 48GB DDR5 DDR5, 512GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 2050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",76076 Сом,https://enter.kg/images/stories/virtuemart/product/777777_2278.jpeg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 8GB, 256GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",76076 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_4619.jpg
"HP Probook 450 G8 Intel Core i3-1125G4 (4ядра/8потоков, up to 3.7Ghz), 24GB, 1TB M.2 NVMe PCIe, Intel UHD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",76076 Сом,https://enter.kg/images/stories/virtuemart/product/7_4367.png
"Ноутбук HP Europe/250 G8/Core i7/1065G7/1,3 GHz/8 Gb/PCIe/256 Gb/Nо ODD/Graphics/UHD/256 Mb/15,6 ''/1920x1080/Windows 10/Pro/64/черный",76146 Сом,https://enter.kg/images/novinka.gif
"HP Gaming Victus 15 Mica Silver Ryzen 5 7535HS (6 ядер/12 потоков, up to 4.55Ghz), 24GB DDR5, 2TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 2050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",76276 Сом,https://enter.kg/images/stories/virtuemart/product/777777_5519.jpeg
"Ноутбук НP VICTUS 15-FB1013 GAMING Ryzen 5 7535HS (up to 4.55Ghz), 24GB DDR5, 2TB SSD NVMe, RTX 2050, 15.6"" Full HD IPS 144Hz, WiFi 6, BT, LAN, Win 11H, клав. с подсв. Eng+Rus, графит [845A2UA#ABA]",76276 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_4533.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 8GB, 512GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",76476 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_4731_1608.jpg
"Ноутбук LG Gram Intel Core i5-1340P, 8GB DDR5, 256GB SSD NVMe + 1TB SSD NVMe, 16"" (2560x1600) WQXGA IPS LCD, Wifi, BT, Win 11Pro Eng, клав. с подсв. Eng-Ru, черный [16Z90R-Q.APB5U1]",76476 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1777.jpg
"Игровой ноутбук HP Victus 15-FB1013DX, AMD Ryzen 5 7535HS, 16GB DDR5, 2TB SSD NVMe, Nvidia GeForce RTX2050 4GB, 15.6"" FHD IPS 144Hz Display, Eng-Rus Backlit Keyboard, Win 11 Home, Mica Silver",76577 Сом,https://enter.kg/images/stories/virtuemart/product/777777_3664.jpeg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",76677 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5020.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 12GB, 256GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",76977 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5572.jpg
"Ноутбук DELL Vostro 3510, Intel Core i7-1165G7, 16GB DDR4,128GB SSD + 1TB HDD, Nvidia MX350 2GB, Dos, 15.6"" FHD, Eng-Rus",77077 Сом,https://enter.kg/images/stories/virtuemart/product/2_6794.jpeg
"ASUS TUF Gaming F15 FX506H i5-11400H 2.7-4.5Ghz,16GB,SSD 512GB,RTX3050 4GB,15.6"" IPS 144Hz FHD BLACK",77177 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_2117.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 12GB, 512GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",77177 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_3213_5919.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 16GB, 256GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",77277 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1314_1626.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",77277 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5964.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",77377 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_2089.jpg
"HP Probook 450 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 32GB, 1TB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",77477 Сом,https://enter.kg/images/yandex.png
"Acer Aspire A315-59G Pure Silver Intel Core i7-1255U (up to 4.7Ghz), 32GB DDR4, 1TB + 1TB M.2 NVMe PCIe, NVIDIA GeForce MX550 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",77578 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_8798.jpg
"HP Probook 450 G8 Intel Core i3-1125G4 (4ядра/8потоков, up to 3.7Ghz), 32GB, 1TB M.2 NVMe PCIe, Intel UHD Graphics 620, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus",77578 Сом,https://enter.kg/images/yandex.png
"HP Gaming Victus 15 Mica Silver Ryzen 5 7535HS (6 ядер/12 потоков, up to 4.55Ghz), 32GB DDR5, 2TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 2050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",77778 Сом,https://enter.kg/images/stories/virtuemart/product/777777_4978.jpeg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 16GB, 512GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",77778 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_2337_1492.jpg
"Ноутбук НP VICTUS 15-FB1013 GAMING Ryzen 5 7535HS (up to 4.55Ghz), 32GB DDR5, 2TB SSD NVMe, RTX 2050, 15.6"" Full HD IPS 144Hz, WiFi 6, BT, LAN, Win 11H, клав. с подсв. Eng+Rus, графит [845A2UA#ABA]",77778 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6696_1211.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",77978 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_2980.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 8GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",77978 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_8132.jpg
"Ноутбук Dell Inspiron 5510 INS0153012-R0023219-SA Intel Core i7-11390H (2.90-5.00GHz), 16GB DDR4, 512GB SSD, NVIDIA MX450 2GB GDDR5, 15.6""FHD (1920x1080) Touch LED, WiFi ax, BT 5.0, Win 11, Backlit Русская клавиатура, Grey (Dell Outlet)",77978 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6623.jpg
"Ноутбук LG Gram Intel Core i5-1340P, 8GB DDR5, 512GB SSD NVMe + 1TB SSD NVMe, 16"" (2560x1600) WQXGA IPS LCD, Wifi, BT, Win 11Pro Eng, клав. с подсв. Eng-Ru, черный [16Z90R-Q.APB5U1]",77978 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_4990_7952.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 8GB, 1TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",78478 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6705.jpg
"Игровой ноутбук HP Victus 15-FA1093DX, Intel Core i5-13420H, 8GB DDR4, 512GB SSD NVMe, Nvidia GeForce RTX3050 6GB, 15.6"" FHD IPS 144Hz Display, Eng-Rus Backlit Keyboard, Win 11 Home, Perfomance Blue",78579 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_7352.jpg
"Ноутбук DELL Vostro 3510, Intel Core i7-1165G7, 16GB DDR4,256GB SSD + 1TB HDD, Nvidia MX350 2GB, Dos, 15.6"" FHD, Eng-Rus",78579 Сом,https://enter.kg/images/stories/virtuemart/product/2_8737.jpeg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 24GB, 256GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",78679 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6845.jpg
"Ноутбук HP ProBook 450 G9 687N8UT#ABA Intel Core i5-1235U (0.90-4.40GHz), 8GB DDR4, 256GB SSD, Intel Iris Xe Graphics G7, 15.6""FHD (1920x1080) IPS, WiFi ax, BT 5.2, HD WC, Win 10 Pro, Backlit Русская клавиатура, Silver",78879 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_7041.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 12GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",78979 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6766.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",78979 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_7808.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 24GB, 512GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",79079 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_2527.jpg
"HP Gaming Victus 15 Mica Silver Ryzen 5 7535HS (6 ядер/12 потоков, up to 4.55Ghz), 64GB DDR5, 256GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 2050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",79580 Сом,https://enter.kg/images/stories/virtuemart/product/777777_4289.jpeg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 12GB, 1TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",79680 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1713.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",79680 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5417.jpg
"Ноутбук Intel NUC X15 BAC71HBBU6000 Intel Core i7-12700H (1.70-4.70GHz), 16GB DDR5, 512GB SSD, Intel Arc A730M 12GB GDDR6, 15.6""FHD (1920x1080) 144Hz IPS, WiFi ax, FHD IR WC, BT 5.2, NO OS, Backlit RGB Русская клавиатура, Black",79780 Сом,https://enter.kg/images/yandex.png
"ASUS TUF Gaming F15 FX506H i5-11400H 2.7-4.5Ghz,32GB,SSD 512GB,RTX3050 4GB,15.6"" IPS 144Hz FHD BLACK",79880 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1699.jpg
"Ноутбук HP ProBook 450 G9 6F1E6EA#AJA Intel Core i5-1235U (0.90-4.40GHz), 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics G7, 15.6""FHD (1920x1080) IPS, WiFi ax, BT 5.2, HD WC, DOS, Backlit Русская клавиатура, Silver",79880 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_8460.jpg
"Ноутбук HP VICTUS 15-fa1093dx Intel Core i5-13420H(3.40-4.60GHz), 16GB DDR4, 512GB SSD m.2 NVMe, NVIDIA GTX 3050, 15.6"" FHD IPS144Hz, WiFi, BT, HD Cam, LAN, Win11H, клав.с подсв. Eng-Rus, темно синий",79880 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_7192.jpg
"HP Probook 450 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 48GB, 256GB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",79980 Сом,https://enter.kg/images/yandex.png
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",79980 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5920.jpg
"Ноутбук Dell Inspiron 5630 INS0160452-R0023667-SA Intel Core i7-1360P (1.60-5.00GHz), 16GB DDR5, 1TB SSD, Intel Iris Xe Graphics, 15.6""WUXGA (1920x1200) LED, WiFi ax, BT 5.0, FHD WC, CR, Win 11 Home, Backlit Русская клавиатура, Platinum Silver (Dell Outlet)",79980 Сом,https://enter.kg/images/novinka.gif
"Игровой ноутбук HP Victus 15-FA1093DX, Intel Core i5-13420H, 12GB DDR4, 512GB SSD NVMe, Nvidia GeForce RTX3050 6GB, 15.6"" FHD IPS 144Hz Display, Eng-Rus Backlit Keyboard, Win 11 Home, Perfomance Blue",80080 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1451_4569.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 16GB, 1TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",80180 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_3294.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 32GB, 256GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",80280 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5834.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 32GB, 256GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",80480 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5596_5541.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 32GB, 512GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",80781 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1151.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",80981 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1403.jpg
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 32GB, 512GB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",80981 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_1256.jpg
"HP Gaming Victus 15 Mica Silver Ryzen 5 7535HS (6 ядер/12 потоков, up to 4.55Ghz), 64GB DDR5, 512GB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 2050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",81081 Сом,https://enter.kg/images/stories/virtuemart/product/777777_5736.jpeg
"Lenovo Ideapad 3 Gaming Intel Core i7-11370H (up to 4.8Ghz), 8GB DDR4, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",81081 Сом,https://enter.kg/images/stories/virtuemart/product/1_5830.png
"HP Probook 450 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 16GB, 2TB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",81281 Сом,https://enter.kg/images/yandex.png
"HP Gaming Victus 15 Mica Silver Ryzen 5 7535HS (6 ядер/12 потоков, up to 4.55Ghz), 48GB DDR5 DDR5, 1TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 2050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",81381 Сом,https://enter.kg/images/stories/virtuemart/product/777777_7129.jpeg
"HP Probook 450 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 48GB, 512GB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",81481 Сом,https://enter.kg/images/yandex.png
"Игровой ноутбук HP Victus 15-FA1093DX, Intel Core i5-13420H, 16GB DDR4, 512GB SSD NVMe, Nvidia GeForce RTX3050 6GB, 15.6"" FHD IPS 144Hz Display, Eng-Rus Backlit Keyboard, Win 11 Home, Perfomance Blue",81582 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_5856.jpg
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 24GB, 1TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",81782 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_8123.jpg
"Lenovo Ideapad 3 Gaming Intel Core i7-11370H (up to 4.8Ghz), 12GB DDR4, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",82082 Сом,https://enter.kg/images/stories/virtuemart/product/1_7506.png
"Lenovo Ideapad 3 Gaming Intel Core i7-11370H (up to 4.8Ghz), 8GB DDR4, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",82082 Сом,https://enter.kg/images/stories/virtuemart/product/1_8847.png
"Acer Nitro AN515-45 Black Ryzen 5 5600H (up to 4.2Ghz), 8GB DDR4, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® GTX 1650 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",82182 Сом,https://enter.kg/images/stories/virtuemart/product/1_2901_5246.jpg
"HP Probook 450 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 24GB, 2TB M.2 NVMe PCIe, NVidia GeForce MX450 2GB, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Eng-Rus Заводская Клавиатура",82282 Сом,https://enter.kg/images/yandex.png
"Ноутбук Dell/G15 5510/Core i5/10500H/2,4 GHz/8 Gb/M.2 PCIe SSD/512 Gb/Nо ODD/GeForce/GTX 1650/4 Gb/15,6 ''/1920x1080/Ubuntu/20.04/серый",82382 Сом,https://enter.kg/images/novinka.gif
"HP Probook 650 G8 Intel Core i5-1135G7 (up to 3.7Ghz), 32GB, 1TB M.2 NVMe PCIe, Intel Iris Xe Graphics G7, 15.6"" IPS FULL HD (1920x1080), WiFi, BT, Cam, LAN RJ45, DOS, Backlight Keyboard, Eng-Rus Заводская Клавиатура с подсветкой",82482 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_6523.jpg
"Ноутбук HP ProBook 450 G10 822P3UT#ABA Intel Core i5-1335U (0.90-4.60GHz), 8GB DDR4, 256GB SSD, Intel Iris Xe Graphics, 15.6""FHD (1920x1080) IPS, WiFi ax, BT 5.3, HD WC, Win 11 Pro, Backlit Русская клавиатура, Silver",82783 Сом,https://enter.kg/images/stories/virtuemart/product/777777_6349.jpeg
"Acer Nitro AN515-45 Black Ryzen 5 5600H (up to 4.2Ghz), 8GB DDR4, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® GTX 1650 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",82983 Сом,https://enter.kg/images/stories/virtuemart/product/1_3466_7498.jpg
"Acer Nitro AN515-45 Black Ryzen 5 5600H (up to 4.2Ghz), 12GB DDR4, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® GTX 1650 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",83083 Сом,https://enter.kg/images/stories/virtuemart/product/1_5249_1269.jpg
"Lenovo Ideapad 3 Gaming Intel Core i7-11370H (up to 4.8Ghz), 12GB DDR4, 512GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",83083 Сом,https://enter.kg/images/stories/virtuemart/product/1_5166.png
"Lenovo Ideapad 3 Gaming Intel Core i7-11370H (up to 4.8Ghz), 16GB DDR4, 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® RTX 3050 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 120Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",83083 Сом,https://enter.kg/images/stories/virtuemart/product/1_8182.png
"HP Gaming Victus 15 Performance Blue Intel Core i5-13420H (8 ядер/12 потоков, up to 4.6Ghz), 32GB, 1TB SSD M.2 NVMe PCIe, NVIDIA GeForce RTX 3050 6GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi, BT, Cam, LAN RJ45, Win11, Backlight Keyboard, Eng-Rus",83283 Сом,https://enter.kg/images/stories/virtuemart/product/2(1)_4552_5257.jpg
"Acer Nitro AN515-45 Black Ryzen 5 5600H (up to 4.2Ghz), 8GB DDR4, 1TB + 256GB M.2 NVMe™ PCIe® 3.0 SSD, NVIDIA® GeForce® GTX 1650 4GB GDDR6, 15.6"" IPS FULL HD (1920x1080) 144Hz, WiFi 6, BT 5.0, HD WebCam, Backlight Chiclet Keyboard, Eng-Rus",83584 Сом,https://enter.kg/images/stories/virtuemart/product/1_7139_5574.jpg
